time,close,high,low,open,volumefrom,volumeto,coin_name,coin_symbol,market_cap,volume
2022-06-26 22:00:00,21137.29,21391.44,20971.17,21375.34,2226.4,47037939.66,Bitcoin,BTC,994254571595.9214,47035713.26
2022-06-26 23:00:00,21031.85,21229.52,20968.82,21137.29,1350.1,28470521.46,Bitcoin,BTC,598787736768.501,28469171.36
2022-06-27 22:00:00,20797.23,20932.89,20756.03,20790.27,1277.05,26599940.74,Bitcoin,BTC,553205085556.1501,26598663.689999998
2022-06-27 23:00:00,20718.16,20866.15,20669.83,20797.23,1239.62,25740612.7,Bitcoin,BTC,533298132416.63196,25739373.08
2022-06-28 22:00:00,20280.94,20423.34,20250.31,20373.08,1087.66,22129689.61,Bitcoin,BTC,448810907199.0334,22128601.95
2022-06-28 23:00:00,20251.96,20341.19,20187.74,20280.94,1114.5,22585532.11,Bitcoin,BTC,457401292870.43555,22584417.61
2022-06-29 22:00:00,20194.52,20303.46,20132.24,20277.59,940.05,18990347.42,Bitcoin,BTC,383500950780.1384,18989407.37
2022-06-29 23:00:00,20094.16,20196.31,20031.78,20194.52,1141.71,22938853.3,Bitcoin,BTC,460936988426.728,22937711.59
2022-06-30 22:00:00,18873.41,18935.4,18720.41,18797.81,1287.68,24243588.86,Bitcoin,BTC,457559192426.2126,24242301.18
2022-06-30 23:00:00,19908.49,19911.52,18861.16,18873.41,9096.31,177443940.21,Bitcoin,BTC,3532640909231.3833,177434843.9
2022-07-01 22:00:00,19276.2,19395.18,19266.41,19370.48,1760.3,34069485.56,Bitcoin,BTC,656730217551.6721,34067725.260000005
2022-07-01 23:00:00,19249.33,19435.5,19197.88,19276.2,1623.14,31386602.36,Bitcoin,BTC,604171066406.4188,31384979.22
2022-07-02 22:00:00,19306.31,19344.44,19288.93,19328.29,663.61,12813601.67,Bitcoin,BTC,247383366057.53772,12812938.06
2022-07-02 23:00:00,19225.66,19316.75,19180.55,19306.31,524.35,10088355.87,Bitcoin,BTC,193955299915.62418,10087831.52
2022-07-03 22:00:00,19276.24,19353.13,19215.18,19280.2,985.75,19000872.54,Bitcoin,BTC,366265379290.4496,18999886.79
2022-07-03 23:00:00,19294.21,19312.46,19190.73,19276.24,949.62,18299682.65,Bitcoin,BTC,353077919982.4565,18298733.029999997
2022-07-04 22:00:00,20142.33,20215.04,19849.89,19939.99,2460.23,49271722.25,Bitcoin,BTC,992447289227.8425,49269262.02
2022-07-04 23:00:00,20212.81,20313.34,20095.55,20142.33,2319.51,46890226.66,Bitcoin,BTC,947783242335.5146,46887907.15
2022-07-05 22:00:00,20407.56,20412.43,20236.72,20348.27,1180.23,23994264.26,Bitcoin,BTC,489664387541.80566,23993084.03
2022-07-05 23:00:00,20158.69,20409.53,20099.59,20407.56,1657.88,33509200.32,Bitcoin,BTC,675501581398.7808,33507542.44
2022-07-06 22:00:00,20495.85,20578.17,20331.92,20338.86,1851.64,37905080.45,Bitcoin,BTC,776896843141.1324,37903228.81
2022-07-06 23:00:00,20545.04,20637.99,20472.05,20495.85,1629.3,33520471.04,Bitcoin,BTC,688679418335.6416,33518841.74
2022-07-07 22:00:00,21614.23,21752.31,21580.03,21658.07,1537.12,33286859.44,Bitcoin,BTC,719469835913.8312,33285322.32
2022-07-07 23:00:00,21611.8,21709.31,21560.78,21614.23,1271.84,27527959.06,Bitcoin,BTC,594928745612.908,27526687.22
2022-07-08 22:00:00,21764.06,21824.06,21681.69,21705.07,869.06,18917638.39,Bitcoin,BTC,411724616978.2634,18916769.330000002
2022-07-08 23:00:00,21592.65,21941.48,21578.48,21764.06,1520.12,33119868.83,Bitcoin,BTC,715145735692.0995,33118348.709999997
2022-07-09 22:00:00,21618.58,21739.21,21590.69,21701.55,712.93,15454450.67,Bitcoin,BTC,334103278165.4486,15453737.74
2022-07-09 23:00:00,21582.17,21635.93,21541.02,21618.58,661.33,14276077.02,Bitcoin,BTC,308108721178.73334,14275415.69
2022-07-10 22:00:00,20830.01,21030.97,20695.54,21030.75,1496.39,31140928.21,Bitcoin,BTC,648665846023.582,31139431.82
2022-07-10 23:00:00,20846.53,20866.65,20755.42,20830.01,644.95,13424428.41,Bitcoin,BTC,279852749581.9173,13423783.46
2022-07-11 22:00:00,19995.05,20224.67,19968.78,20224.67,3902.82,78270380.33,Bitcoin,BTC,1565020168217.3665,78266477.51
2022-07-11 23:00:00,19944.25,20032.74,19872.03,19995.05,2550.0,50885025.44,Bitcoin,BTC,1014863668631.72,50882475.44
2022-07-12 22:00:00,19354.58,19455.66,19230.29,19328.92,2298.93,44510658.6,Bitcoin,BTC,861485102726.3881,44508359.67
2022-07-12 23:00:00,19309.71,19428.05,19235.77,19354.58,2023.76,39140648.72,Bitcoin,BTC,755794575995.0712,39138624.96
2022-07-13 22:00:00,19832.57,19998.72,19820.9,19906.08,1389.23,27642808.89,Bitcoin,BTC,548227942307.5473,27641419.66
2022-07-13 23:00:00,20230.81,20274.83,19828.25,19832.57,3287.6,66188199.01,Bitcoin,BTC,1339040878413.498,66184911.41
2022-07-14 22:00:00,20489.41,20547.38,20435.26,20464.28,931.36,19080511.11,Bitcoin,BTC,390948415142.3451,19079579.75
2022-07-14 23:00:00,20577.38,20589.67,20459.17,20489.41,864.49,17750913.4,Bitcoin,BTC,365267290378.89197,17750048.91
2022-07-15 22:00:00,20888.58,20983.65,20814.79,20963.84,805.51,16827066.17,Bitcoin,BTC,351493517857.3387,16826260.66
2022-07-15 23:00:00,20827.27,20938.95,20761.93,20888.58,826.38,17216117.37,Bitcoin,BTC,358564724816.67993,17215290.990000002
2022-07-16 22:00:00,21285.47,21303.54,21139.83,21193.71,750.29,15917699.9,Bitcoin,BTC,338815723690.453,15916949.610000001
2022-07-16 23:00:00,21199.01,21292.1,21164.57,21285.47,900.09,19091499.82,Bitcoin,BTC,404720895599.17816,19090599.73
2022-07-17 22:00:00,21000.58,21068.1,20924.11,21015.03,1123.33,23586842.73,Bitcoin,BTC,495337377698.78345,23585719.400000002
2022-07-17 23:00:00,20792.81,21003.04,20752.85,21000.58,1418.16,29583266.25,Bitcoin,BTC,615119234315.6626,29581848.09
2022-07-18 22:00:00,21788.95,21849.18,21561.01,21657.39,2013.34,43697399.39,Bitcoin,BTC,952120450438.7406,43695386.05
2022-07-18 23:00:00,22447.39,22637.26,21771.84,21788.95,5094.37,113311248.32,Bitcoin,BTC,2543541782425.885,113306153.94999999
2022-07-19 22:00:00,23500.36,23665.76,23352.49,23654.93,1641.11,38551886.84,Bitcoin,BTC,905983219419.2625,38550245.730000004
2022-07-19 23:00:00,23399.91,23630.82,23235.32,23500.36,2427.41,56819948.59,Bitcoin,BTC,1329581683210.627,56817521.18000001
2022-07-20 22:00:00,23312.82,23632.58,23309.16,23610.24,1865.97,43768219.56,Bitcoin,BTC,1020360624322.7593,43766353.59
2022-07-20 23:00:00,23222.77,23399.37,23121.29,23312.82,2417.79,56232680.32,Bitcoin,BTC,1305878601554.8865,56230262.53
2022-07-21 22:00:00,23026.78,23228.19,22948.43,23216.34,1636.25,37761944.91,Bitcoin,BTC,869535997814.6897,37760308.66
2022-07-21 23:00:00,23153.54,23232.5,23008.48,23026.78,1240.87,28713219.0,Bitcoin,BTC,664812664645.26,28711978.13
2022-07-22 22:00:00,22725.62,22778.57,22655.01,22741.75,646.74,14683602.49,Bitcoin,BTC,333693970418.79376,14682955.75
2022-07-22 23:00:00,22686.32,22768.68,22665.47,22725.62,492.0,11174428.41,Bitcoin,BTC,253506658726.3512,11173936.41
2022-07-23 22:00:00,22476.62,22512.02,22238.08,22244.44,1151.01,25809084.49,Bitcoin,BTC,580100984629.6238,25807933.479999997
2022-07-23 23:00:00,22452.14,22554.87,22433.74,22476.62,833.66,18755449.46,Bitcoin,BTC,421099977038.8444,18754615.8
2022-07-24 22:00:00,22661.16,23012.74,22578.38,22818.94,2376.54,54242123.82,Bitcoin,BTC,1229189446624.8313,54239747.28
2022-07-24 23:00:00,22585.4,22759.54,22528.77,22661.16,1199.37,27165703.65,Bitcoin,BTC,613548283216.71,27164504.279999997
2022-07-25 22:00:00,21661.53,22028.07,21528.19,22025.23,3373.12,73269078.97,Bitcoin,BTC,1587120352181.024,73265705.85
2022-07-25 23:00:00,21305.59,21757.44,21268.28,21661.53,2873.28,61692467.06,Bitcoin,BTC,1314394409268.8655,61689593.78
2022-07-26 22:00:00,21118.61,21160.44,20926.2,20941.83,1716.43,36200557.09,Bitcoin,BTC,764505446966.445,36198840.660000004
2022-07-26 23:00:00,21258.08,21297.36,21070.11,21118.61,1459.37,30910799.94,Bitcoin,BTC,657104257988.5153,30909340.57
2022-07-27 22:00:00,22880.2,22950.12,22660.16,22684.23,1999.97,45608391.71,Bitcoin,BTC,1043529124003.1421,45606391.74
2022-07-27 23:00:00,22960.19,22985.56,22817.12,22880.2,1285.59,29441533.96,Bitcoin,BTC,675983213613.0524,29440248.37
2022-07-28 22:00:00,23968.56,23989.39,23826.43,23931.94,1216.42,29099172.11,Bitcoin,BTC,697465252668.8616,29097955.689999998
2022-07-28 23:00:00,23855.65,23983.24,23755.9,23968.56,1134.6,27054621.12,Bitcoin,BTC,645405572321.3281,27053486.52
2022-07-29 22:00:00,23956.5,23965.34,23761.21,23831.94,968.27,23105379.49,Bitcoin,BTC,553524023752.1849,23104411.22
2022-07-29 23:00:00,23769.15,24145.67,23721.84,23956.5,2203.25,52821708.01,Bitcoin,BTC,1255527100945.8916,52819504.76
2022-07-30 22:00:00,23706.09,23870.71,23521.46,23870.71,2503.41,59202140.65,Bitcoin,BTC,1403451274441.5586,59199637.24
2022-07-30 23:00:00,23646.03,23737.74,23555.52,23706.09,942.11,22264497.92,Bitcoin,BTC,526466985751.2576,22263555.810000002
2022-07-31 22:00:00,23391.42,23594.04,23243.11,23591.9,2374.96,55540022.65,Bitcoin,BTC,1299159996615.6628,55537647.69
2022-07-31 23:00:00,23308.14,23468.86,23295.45,23391.42,1500.11,35028984.07,Bitcoin,BTC,816460464761.3298,35027483.96
2022-08-01 22:00:00,23175.59,23195.1,22920.97,23026.36,1305.16,30096056.71,Bitcoin,BTC,697493870927.709,30094751.55
2022-08-01 23:00:00,23271.57,23415.7,23173.67,23175.59,1680.0,39178517.97,Bitcoin,BTC,911745623435.1129,39176837.97
2022-08-02 22:00:00,23107.42,23150.11,23037.23,23097.86,1232.48,28474286.68,Bitcoin,BTC,657967301515.1655,28473054.2
2022-08-02 23:00:00,22991.49,23135.17,22937.5,23107.42,909.8,20958502.65,Bitcoin,BTC,481867204092.4485,20957592.849999998
2022-08-03 22:00:00,22939.62,23280.46,22887.91,23279.07,3226.84,74497476.16,Bitcoin,BTC,1708943794069.459,74494249.32
2022-08-03 23:00:00,22825.25,22939.62,22732.76,22939.62,2682.95,61195660.85,Bitcoin,BTC,1396806257816.4626,61192977.9
2022-08-04 22:00:00,22626.56,22641.47,22459.35,22497.27,1596.01,36000155.85,Bitcoin,BTC,814559686349.3761,35998559.84
2022-08-04 23:00:00,22622.99,22668.57,22577.97,22626.56,1052.23,23813039.8,Bitcoin,BTC,538722161265.0021,23811987.57
2022-08-05 22:00:00,23250.39,23285.71,23114.43,23114.59,1578.73,36621538.78,Bitcoin,BTC,851465059035.1241,36619960.050000004
2022-08-05 23:00:00,23319.22,23321.96,23163.16,23250.39,1693.33,39373385.58,Bitcoin,BTC,918156640484.8477,39371692.25
2022-08-06 22:00:00,23180.18,23219.3,23156.28,23185.27,514.28,11918543.0,Bitcoin,BTC,276273972077.74,11918028.72
2022-08-06 23:00:00,22956.4,23180.18,22922.93,23180.18,1776.45,40864412.42,Bitcoin,BTC,938099797278.4882,40862635.97
2022-08-07 22:00:00,23244.94,23323.69,23227.85,23314.77,1211.75,28202363.69,Bitcoin,BTC,655562251832.2286,28201151.94
2022-08-07 23:00:00,23179.86,23253.43,23068.05,23244.94,1378.87,31923447.94,Bitcoin,BTC,739981053966.4884,31922069.07
2022-08-08 22:00:00,23815.37,23856.75,23681.28,23853.66,1448.41,34447072.24,Bitcoin,BTC,820369770812.3289,34445623.830000006
2022-08-08 23:00:00,23817.72,23919.78,23761.27,23815.37,803.31,19144774.97,Bitcoin,BTC,455984889698.4684,19143971.66
2022-08-09 22:00:00,23179.85,23267.44,23138.6,23197.07,1193.51,27697489.45,Bitcoin,BTC,642023650827.5824,27696295.939999998
2022-08-09 23:00:00,23156.66,23245.93,23143.61,23179.85,2182.75,50592175.79,Bitcoin,BTC,1171545813429.2615,50589993.04
2022-08-10 22:00:00,23851.03,24023.28,23815.27,23961.26,1638.14,39169305.57,Bitcoin,BTC,934228282229.237,39167667.43
2022-08-10 23:00:00,23959.67,23969.21,23831.42,23851.03,1144.53,27361976.43,Bitcoin,BTC,655583925810.578,27360831.9
2022-08-11 22:00:00,23908.88,24218.39,23907.56,24194.21,1927.26,46373052.17,Bitcoin,BTC,1108727739566.2698,46371124.910000004
2022-08-11 23:00:00,23943.36,23968.08,23867.0,23908.88,1808.38,43253913.46,Bitcoin,BTC,1035644021381.6256,43252105.08
2022-08-12 22:00:00,24248.56,24254.38,24087.18,24127.91,1377.42,33280237.79,Bitcoin,BTC,806997842865.0824,33278860.369999997
2022-08-12 23:00:00,24412.17,24458.75,24218.01,24248.56,2402.11,58564939.42,Bitcoin,BTC,1429697257160.7415,58562537.31
2022-08-13 22:00:00,24398.46,24530.93,24394.24,24505.84,568.92,13922337.75,Bitcoin,BTC,339683600699.865,13921768.83
2022-08-13 23:00:00,24449.86,24502.19,24373.11,24398.46,724.89,17707630.66,Bitcoin,BTC,432949090568.70764,17706905.77
2022-08-14 22:00:00,24265.81,24366.87,24187.0,24350.98,1132.22,27496014.86,Bitcoin,BTC,667213072349.9366,27494882.64
2022-08-14 23:00:00,24313.71,24357.76,24244.92,24265.81,800.41,19454003.79,Bitcoin,BTC,472999006488.9609,19453203.38
2022-08-15 22:00:00,24015.49,24145.35,23981.08,24029.28,1160.98,27934447.74,Bitcoin,BTC,670859450355.4926,27933286.759999998
2022-08-15 23:00:00,24101.69,24189.52,23783.19,24015.49,3012.58,72215098.18,Bitcoin,BTC,1740505909653.9243,72212085.60000001
2022-08-16 22:00:00,23849.57,23950.55,23812.35,23949.51,1443.79,34464363.26,Bitcoin,BTC,821960244074.7981,34462919.47
2022-08-16 23:00:00,23858.64,23899.91,23821.32,23849.57,894.19,21342537.62,Bitcoin,BTC,509203921762.0368,21341643.43
2022-08-17 22:00:00,23347.93,23384.7,23256.82,23334.63,780.91,18220006.4,Bitcoin,BTC,425399434026.75195,18219225.49
2022-08-17 23:00:00,23338.03,23372.55,23293.68,23347.93,692.97,16168210.37,Bitcoin,BTC,377334178661.37103,16167517.399999999
2022-08-18 22:00:00,23349.28,23397.93,23325.12,23362.57,783.53,18305827.23,Bitcoin,BTC,427427885624.8944,18305043.7
2022-08-18 23:00:00,23201.51,23383.97,23115.03,23349.28,2118.62,49194281.07,Bitcoin,BTC,1141381604188.4155,49192162.45
2022-08-19 22:00:00,20975.17,21322.76,20922.91,21044.7,5929.86,125143780.91,Bitcoin,BTC,2624912079030.0044,125137851.05
2022-08-19 23:00:00,20833.43,21046.33,20801.31,20975.17,4511.85,94384595.6,Bitcoin,BTC,1966354865510.908,94380083.75
2022-08-20 22:00:00,21139.14,21245.72,21062.12,21121.43,1437.82,30400289.12,Bitcoin,BTC,642635967748.1569,30398851.3
2022-08-20 23:00:00,21142.06,21223.26,21087.88,21139.14,983.39,20798534.82,Bitcoin,BTC,439723871076.52924,20797551.43
2022-08-21 22:00:00,21567.65,21667.26,21285.06,21537.37,2848.45,61198012.77,Bitcoin,BTC,1319897320118.8906,61195164.32
